,nneg,npos,FIPS,acteur,langue,mois,SHORT_NAME,tot_art
26848,0,35,US,MEXJUD,eng,1,United States,35
26849,0,2,US,EDU,pol,1,United States,2
26850,0,1,US,FRAMED,urd,1,United States,1
26851,0,1,US,CHN,ell,1,United States,1
26852,0,13,US,CVL,pol,1,United States,13
26853,0,1,US,salOPP,eng,1,United States,1
26854,0,5,US,EGYJUD,eng,1,United States,5
26855,0,21,US,BUS,ind,1,United States,21
26856,0,1,US,POLMIL,eng,1,United States,1
26857,0,1,US,IGOUNODEVWBK,hin,1,United States,1
26858,0,15,US,MMRREF,eng,1,United States,15
26859,0,2,US,CANMIL,eng,1,United States,2
26860,0,9,US,USACVL,ara,1,United States,9
26861,0,6,US,TUR,ron,1,United States,6
26862,0,19,US,RUS,dan,1,United States,19
26863,0,1,US,JUDEDU,eng,1,United States,1
26864,0,4,US,UAF,pol,1,United States,4
26865,0,197,US,HRI,eng,1,United States,197
26866,0,5,US,PRTGOV,spa,1,United States,5
26867,0,4,US,CVL,isl,1,United States,4
26868,0,17,US,EUR,fra,1,United States,17
26869,0,11,US,RUS,ell,1,United States,11
26870,0,3,US,fan,eng,1,United States,3
26871,0,6,US,IND,hin,1,United States,6
26872,0,3,US,COP,tam,1,United States,3
26873,0,6,US,JORGOV,eng,1,United States,6
26874,0,1,US,MNCUSA,kor,1,United States,1
26875,0,1,US,HNDCVL,eng,1,United States,1
26876,0,3,US,BFA,fra,1,United States,3
26877,0,1,US,haw,ind,1,United States,1
26878,0,4,US,IGOUNOIAE,eng,1,United States,4
26879,0,1,US,GRCJUD,ell,1,United States,1
26880,0,54,US,CHRPRO300,eng,1,United States,54
26881,0,22,US,COP,por,1,United States,22
26882,0,130,US,MNCKOR,eng,1,United States,130
26883,0,1,US,GOVBUS,pol,1,United States,1
26884,0,7,US,ELI,swe,1,United States,7
26885,0,2,US,REB,ara,1,United States,2
26886,0,1,US,TUR,por,1,United States,1
26887,0,1,US,AUS,lav,1,United States,1
26888,0,2,US,AGRGOV,eng,1,United States,2
26889,0,8,US,MNCUSA,ara,1,United States,8
26890,0,207,US,USA,tur,1,United States,207
26891,0,2,US,haw,bul,1,United States,2
26892,0,2,US,TURCOP,eng,1,United States,2
26893,0,1,US,AUSGOV,ara,1,United States,1
26894,0,5,US,ESPEDU,eng,1,United States,5
26895,0,1,US,VAT,ara,1,United States,1
26896,0,1,US,BHSHLH,eng,1,United States,1
26897,0,6,US,EDU,ben,1,United States,6
26898,0,1,US,MED,isl,1,United States,1
26899,0,11,US,MDVEDU,eng,1,United States,11
26900,0,6,US,NRU,ara,1,United States,6
26901,0,2,US,AREMIL,eng,1,United States,2
26902,0,1,US,CUB,ind,1,United States,1
26903,0,13,US,USAGOV,ron,1,United States,13
26904,0,12,US,MIL,ron,1,United States,12
26905,0,1,US,MNCJPN,tur,1,United States,1
26906,0,4,US,PRKGOV,hun,1,United States,4
26907,0,3,US,COP,ben,1,United States,3
26908,0,2,US,EURBUS,ita,1,United States,2
26909,0,11,US,POLELIGOV,pol,1,United States,11
26910,0,804,US,MDV,eng,1,United States,804
26911,0,2,US,MIL,hye,1,United States,2
26912,0,92,US,USA,ces,1,United States,92
26913,0,4,US,AFRBUS,eng,1,United States,4
26914,0,1,US,JUD,dan,1,United States,1
26915,0,2,US,USACVLCOP,eng,1,United States,2
26916,0,2,US,PEROPP,spa,1,United States,2
26917,0,2,US,IRNEDU,eng,1,United States,2
26918,0,1,US,RUSCVL,spa,1,United States,1
26919,0,85,US,idg,eng,1,United States,85
26920,0,2,US,LKABUS,eng,1,United States,2
26921,0,27,US,ISR,rus,1,United States,27
26922,0,1,US,gujGOV,eng,1,United States,1
26923,0,6,US,CVLMED,eng,1,United States,6
26924,0,1,US,PHL,fas,1,United States,1
26925,0,5,US,CHE,ukr,1,United States,5
26926,0,7,US,MUS,eng,1,United States,7
26927,0,1,US,JUD,ben,1,United States,1
26928,0,1,US,EDUOPP,eng,1,United States,1
26929,0,1,US,BWA,ara,1,United States,1
26930,0,1,US,EURMIL,eng,1,United States,1
26931,0,1,US,CHNJUD,eng,1,United States,1
26932,0,3,US,COP,est,1,United States,3
26933,0,2,US,USACOP,hun,1,United States,2
26934,0,9,US,EUR,hun,1,United States,9
26935,0,1,US,USACOP,pol,1,United States,1
26936,0,1,US,UAF,ces,1,United States,1
26937,0,1,US,MIL,fin,1,United States,1
26938,0,1,US,REFCVL,eng,1,United States,1
26939,0,1,US,EURMED,hrv,1,United States,1
26940,0,1,US,NER,ara,1,United States,1
26941,0,6,US,JORELIGOV,eng,1,United States,6
26942,0,2,US,ISRELI,eng,1,United States,2
26943,0,5,US,COP,ita,1,United States,5
26944,0,33,US,EDU,deu,1,United States,33
26945,0,2,US,EDU,fas,1,United States,2
26946,0,8,US,EDU,srp,1,United States,8
26947,0,6,US,EDUEDU,ara,1,United States,6
26948,0,3,US,CRM,bul,1,United States,3
26949,0,2,US,USACVL,hun,1,United States,2
26950,0,2,US,SOMCOP,eng,1,United States,2
26951,0,4,US,OPP,sqi,1,United States,4
26952,0,4,US,CVLHRI,eng,1,United States,4
26953,0,53,US,ISR,swe,1,United States,53
26954,0,2,US,MILSPY,eng,1,United States,2
26955,0,1,US,USACOP,por,1,United States,1
26956,0,1,US,CRMMIL,eng,1,United States,1
26957,0,1,US,MNCUSA,ron,1,United States,1
26958,0,2,US,MEXCVL,spa,1,United States,2
26959,0,1,US,USAGOV,slv,1,United States,1
26960,0,3,US,IRNLEG,eng,1,United States,3
26961,0,2,US,OPPGOV,eng,1,United States,2
26962,0,2,US,COPELI,ron,1,United States,2
26963,0,1,US,GOVMIL,pol,1,United States,1
26964,0,11,US,JOR,spa,1,United States,11
26965,0,2,US,EDU,hye,1,United States,2
26966,0,1,US,ROU,axe,1,United States,1
26967,0,8,US,AFR,rus,1,United States,8
26968,0,1,US,SYRMED,spa,1,United States,1
26969,0,10,US,PRTELI,eng,1,United States,10
26970,0,1,US,SCGSRBLEG,eng,1,United States,1
26971,0,11,US,NAM,eng,1,United States,11
26972,0,1,US,IGOEURCOE,eng,1,United States,1
26973,0,24,US,USA,ben,1,United States,24
26974,0,1,US,SIK,tam,1,United States,1
26975,0,4,US,PSEMED,eng,1,United States,4
26976,0,49,US,MED,sqi,1,United States,49
26977,0,6,US,MIL,pol,1,United States,6
26978,0,1,US,CHRCTH441,hun,1,United States,1
26979,0,10,US,USAHLH,rus,1,United States,10
26980,0,9,US,MUS,deu,1,United States,9
26981,0,5,US,NMRBUS,eng,1,United States,5
26982,0,2,US,MWI,eng,1,United States,2
26983,0,8,US,USAPTY,fra,1,United States,8
26984,0,2,US,CHNMED,eng,1,United States,2
26985,0,37,US,FRAGOV,deu,1,United States,37
26986,0,6,US,MNCCANMED,eng,1,United States,6
26987,0,9,US,MEX,deu,1,United States,9
26988,0,1,US,USALAB,fra,1,United States,1
26989,0,1,US,MEDGOV,ukr,1,United States,1
26990,0,1,US,USAEDU,ara,1,United States,1
26991,0,36,US,BUS,deu,1,United States,36
26992,0,7,US,ELI,ara,1,United States,7
26993,0,3,US,NMREDU,eng,1,United States,3
26994,0,1,US,NIC,fra,1,United States,1
26995,0,1,US,GRCEDU,ell,1,United States,1
26996,0,58,US,GBRCOP,eng,1,United States,58
26997,0,58,US,SYR,ara,1,United States,58
26998,0,1,US,COLREBREL,spa,1,United States,1
26999,0,1,US,CUB,bul,1,United States,1
27000,0,1,US,CHRCTH,ron,1,United States,1
27001,0,7,US,DEU,ara,1,United States,7
27002,0,1,US,USAPRIMED,spa,1,United States,1
27003,0,1,US,USAELI,hun,1,United States,1
27004,0,7,US,KORGOV,dan,1,United States,7
27005,0,1,US,HRI,spa,1,United States,1
27006,0,3,US,MHL,eng,1,United States,3
27007,0,2,US,OPP,pol,1,United States,2
27008,0,1,US,MIL,lav,1,United States,1
27009,0,1,US,BAH,eng,1,United States,1
27010,0,67,US,DEUEDU,eng,1,United States,67
27011,0,1,US,CAN,nld,1,United States,1
27012,0,2,US,KGZGOV,eng,1,United States,2
27013,0,31,US,BRA,spa,1,United States,31
27014,0,1,US,SCGSRB,hrv,1,United States,1
27015,0,2,US,POL,ukr,1,United States,2
27016,0,1,US,IRNGOV,rus,1,United States,1
27017,0,1,US,COPMIL,ukr,1,United States,1
27018,0,56,US,GOV,ukr,1,United States,56
27019,0,2,US,CHRCTH454,eng,1,United States,2
27020,0,13,US,PANJUD,spa,1,United States,13
27021,0,1,US,MNCFINMED,fin,1,United States,1
27022,0,1,US,GBRCVL,spa,1,United States,1
27023,0,8,US,MNCELI,eng,1,United States,8
27024,0,1,US,CHRPRO300MED,eng,1,United States,1
27025,0,21,US,VCT,eng,1,United States,21
27026,0,55,US,USALEG,spa,1,United States,55
27027,0,2,US,USACOP,ukr,1,United States,2
27028,0,32,US,USAGOVMIL,eng,1,United States,32
27029,0,1,US,IGOUNO,fas,1,United States,1
27030,0,2,US,ELIREL,eng,1,United States,2
27031,0,4,US,POL,spa,1,United States,4
27032,0,4,US,USAENV,eng,1,United States,4
27033,0,9,US,GMB,eng,1,United States,9
27034,0,1,US,GOVLAB,rus,1,United States,1
27035,0,1,US,NLD,hun,1,United States,1
27036,0,1,US,JORELIGOV,spa,1,United States,1
27037,0,4,US,BLZGOVMIL,eng,1,United States,4
27038,0,131,US,QAT,eng,1,United States,131
27039,0,387,US,SLV,eng,1,United States,387
27040,0,14,US,JUD,kor,1,United States,14
27041,0,2,US,LEG,mon,1,United States,2
27042,0,27,US,MKDGOV,sqi,1,United States,27
27043,0,75,US,PRK,spa,1,United States,75
27044,0,11,US,AFRPTY,eng,1,United States,11
27045,0,2,US,UAF,mkd,1,United States,2
27046,0,5,US,CRIGOV,eng,1,United States,5
27047,0,10,US,JPN,spa,1,United States,10
27048,0,7,US,SYR,rus,1,United States,7
27049,0,1,US,AFG,tam,1,United States,1
27050,0,273,US,ESP,eng,1,United States,273
27051,0,2,US,UAF,ben,1,United States,2
27052,0,13,US,USAGOV,swe,1,United States,13
27053,0,2,US,PAKGOV,pol,1,United States,2
27054,0,14,US,COP,ind,1,United States,14
27055,0,3,US,CHNGOV,spa,1,United States,3
27056,0,1,US,POLELI,pol,1,United States,1
27057,0,70,US,GRCMED,spa,1,United States,70
27058,0,2,US,IGOBUSGOE,eng,1,United States,2
27059,0,7,US,HRV,hun,1,United States,7
27060,0,3,US,CVLCOP,eng,1,United States,3
27061,0,4,US,HINDEN112,eng,1,United States,4
27062,0,1,US,PRK,ces,1,United States,1
27063,0,1,US,ZAF,ukr,1,United States,1
27064,0,1,US,LAB,fas,1,United States,1
27065,0,12,US,IRN,ron,1,United States,12
27066,0,14,US,TURGOV,ara,1,United States,14
27067,0,3,US,OPP,por,1,United States,3
27068,0,2,US,RAD,fra,1,United States,2
27069,0,1,US,SDN,ara,1,United States,1
27070,0,15,US,PSE,swe,1,United States,15
27071,0,2,US,AUTMIL,eng,1,United States,2
27072,0,4,US,PRKLEG,eng,1,United States,4
27073,0,9,US,IGOWSTNAT,sqi,1,United States,9
27074,0,1265,US,AFR,eng,1,United States,1265
27075,0,427,US,USA,ell,1,United States,427
27076,0,2,US,PTY,fas,1,United States,2
27077,0,1,US,TURGOV,mkd,1,United States,1
27078,0,21,US,AFG,spa,1,United States,21
27079,0,1,US,USAGOVBUS,spa,1,United States,1
27080,0,1,US,CHN,slk,1,United States,1
27081,0,24,US,GOVENV,fra,1,United States,24
27082,0,3,US,AFR,ukr,1,United States,3
27083,0,1,US,NGODEV,ces,1,United States,1
27084,0,1,US,USALEG,rus,1,United States,1
27085,0,1,US,IGOUNOHLHWHO,ara,1,United States,1
27086,0,9,US,SWE,spa,1,United States,9
27087,0,1,US,har,eng,1,United States,1
27088,0,5,US,CHN,fas,1,United States,5
27089,0,1,US,OPPCOP,rus,1,United States,1
27090,0,6,US,VNM,fra,1,United States,6
27091,0,431,US,COP,spa,1,United States,431
27092,0,23,US,HLH,ara,1,United States,23
27093,0,1,US,BEL,ara,1,United States,1
27094,0,37,US,NGOUSAENV,eng,1,United States,37
27095,0,17,US,GOV,nld,1,United States,17
27096,0,2,US,ITA,pol,1,United States,2
27097,0,1,US,GOVHLH,bul,1,United States,1
27098,0,1,US,GBRMED,rus,1,United States,1
27099,0,2,US,myn,por,1,United States,2
27100,0,76,US,GBRGOV,eng,1,United States,76
27101,0,1,US,USA,jpn,1,United States,1
27102,0,2,US,PAK,ukr,1,United States,2
27103,0,1,US,FRAGOV,rus,1,United States,1
27104,0,1,US,COGMIL,eng,1,United States,1
27105,0,3,US,IGOEUREEC,ara,1,United States,3
27106,0,1,US,JPN,por,1,United States,1
27107,0,67,US,MNCUSALEG,eng,1,United States,67
27108,0,1,US,USALEG,hye,1,United States,1
27109,0,2,US,BWAGOV,ara,1,United States,2
27110,0,2,US,SVK,hun,1,United States,2
27111,0,764,US,USA,rus,1,United States,764
27112,0,1,US,CHNBUS,fra,1,United States,1
27113,0,1,US,COD,fra,1,United States,1
27114,0,4,US,MNCBMU,eng,1,United States,4
27115,0,2,US,COPREB,eng,1,United States,2
27116,0,1,US,MEX,kor,1,United States,1
27117,0,193,US,CHRLDS,eng,1,United States,193
27118,0,5,US,KORMIL,eng,1,United States,5
27119,0,2,US,CVL,nep,1,United States,2
27120,0,1,US,COPGOV,ell,1,United States,1
27121,0,5,US,HTI,fra,1,United States,5
27122,0,67,US,LEGSPY,eng,1,United States,67
27123,0,15,US,USAGOV,nld,1,United States,15
27124,0,3,US,GOVBUS,spa,1,United States,3
27125,0,6,US,CUB,fra,1,United States,6
27126,0,8,US,NGOUSAEDU,eng,1,United States,8
27127,0,2,US,JPN,deu,1,United States,2
27128,0,13,US,KOR,spa,1,United States,13
27129,0,7,US,SUR,eng,1,United States,7
27130,0,2,US,GOVHLH,axe,1,United States,2
27131,0,1,US,MDV,rus,1,United States,1
27132,0,1,US,PRK,srp,1,United States,1
27133,0,7,US,JUD,ces,1,United States,7
27134,0,1,US,ISRGOVMIL,eng,1,United States,1
27135,0,2,US,ELICHR,eng,1,United States,2
27136,0,2,US,BUDMLN010,eng,1,United States,2
27137,0,6,US,MOSRAD,eng,1,United States,6
27138,0,360,US,JUDJUD,eng,1,United States,360
27139,0,2,US,UKRGOV,eng,1,United States,2
27140,0,22,US,TUR,ell,1,United States,22
27141,0,2,US,IRL,por,1,United States,2
27142,0,6,US,IRNOPP,spa,1,United States,6
27143,0,257,US,JEW,eng,1,United States,257
27144,0,10,US,USACVL,rus,1,United States,10
27145,0,193,US,SAU,eng,1,United States,193
27146,0,54,US,KEN,eng,1,United States,54
27147,0,4,US,USAEDU,ron,1,United States,4
27148,0,2,US,ITAELI,eng,1,United States,2
27149,0,2,US,GOV,mar,1,United States,2
27150,0,83,US,USAUAF,eng,1,United States,83
27151,0,17,US,LEG,tur,1,United States,17
27152,0,2,US,UKRELI,rus,1,United States,2
27153,0,6,US,MOS,rus,1,United States,6
27154,0,107,US,EDU,slv,1,United States,107
27155,0,1,US,OPP,tam,1,United States,1
27156,0,2,US,USALEG,ces,1,United States,2
27157,0,1,US,LAB,cat,1,United States,1
27158,0,13,US,USAGOV,hun,1,United States,13
27159,0,1,US,HLH,hye,1,United States,1
27160,0,152,US,BUSMED,eng,1,United States,152
27161,0,22,US,GOVBUS,kor,1,United States,22
27162,0,2,US,RUS,isl,1,United States,2
27163,0,1,US,COPCVL,ces,1,United States,1
27164,0,1,US,CHROFF030,eng,1,United States,1
27165,0,675,US,AGR,eng,1,United States,675
27166,0,7,US,EDU,sqi,1,United States,7
27167,0,1,US,REL,ita,1,United States,1
27168,0,4,US,CVL,srp,1,United States,4
27169,0,9,US,CHN,kor,1,United States,9
27170,0,4,US,SCGSRB,sqi,1,United States,4
27171,0,34,US,NGA,spa,1,United States,34
27172,0,2,US,GBRSPY,eng,1,United States,2
27173,0,2,US,ISRMILJUD,eng,1,United States,2
27174,0,3,US,KAZ,ara,1,United States,3
27175,0,43,US,CHECHR,eng,1,United States,43
27176,0,42,US,LAB,fra,1,United States,42
27177,0,197,US,NGOHLHIRC,eng,1,United States,197
27178,0,1,US,AUSCHR,eng,1,United States,1
27179,0,79,US,EDUGOV,eng,1,United States,79
27180,0,74,US,USAGOV,deu,1,United States,74
27181,0,1,US,alu,eng,1,United States,1
27182,4,302,US,GOV,deu,1,United States,302
27183,0,2,US,AFRGOV,tur,1,United States,2
27184,47,4,US,PAK,urd,1,United States,4
27185,4,1,US,CRMBUS,eng,1,United States,1
27186,0,1,US,FRAELI,fra,1,United States,1
27187,0,1,US,FRA,axe,1,United States,1
27188,4,66,US,USAGOV,ara,1,United States,66
27189,0,1,US,GUYGOV,eng,1,United States,1
27190,8,1,US,naiEDU,eng,1,United States,1
27191,0,1,US,NGOENVCOP,eng,1,United States,1
27192,0,2,US,MED,urd,1,United States,2
27193,0,23,US,LEG,ron,1,United States,23
27194,0,87,US,BRABUS,eng,1,United States,87
27195,0,54,US,HINAST700,eng,1,United States,54
27196,0,42,US,CVL,ara,1,United States,42
27197,0,1,US,PSE,ita,1,United States,1
27198,0,3,US,IGOUNODEV,spa,1,United States,3
27199,0,1,US,MNCCHEBUS,eng,1,United States,1
27200,0,1,US,VAT,fra,1,United States,1
27201,0,31,US,IRN,ell,1,United States,31
27202,0,2,US,CYP,ces,1,United States,2
27203,0,16,US,USAGOVDEV,eng,1,United States,16
27204,0,7,US,LVA,lav,1,United States,7
27205,0,1,US,MOSRADGOV,eng,1,United States,1
27206,21,2,US,cat,ron,1,United States,2
27207,0,3910,US,USACOP,eng,1,United States,3910
27208,0,5,US,FRA,sqi,1,United States,5
27209,0,1,US,NPL,nep,1,United States,1
27210,0,1,US,hawCVL,rus,1,United States,1
27211,0,1,US,RELLAB,eng,1,United States,1
27212,0,1,US,RUSGOV,hun,1,United States,1
27213,74,17,US,RUS,ron,1,United States,17
27214,0,2401,US,USACVL,eng,1,United States,2401
27215,0,13,US,DEUGOV,eng,1,United States,13
27216,0,1,US,USAJUD,bul,1,United States,1
27217,0,20,US,HIN,eng,1,United States,20
27218,0,1,US,PSE,ukr,1,United States,1
27219,0,2,US,AFR,hrv,1,United States,2
27220,0,3,US,CVL,swe,1,United States,3
27221,0,2,US,PAK,nld,1,United States,2
27222,0,1,US,URYCVL,spa,1,United States,1
27223,0,1,US,HTIGOV,spa,1,United States,1
27224,0,12,US,MOS,spa,1,United States,12
27225,0,117,US,USAGOVELI,eng,1,United States,117
27226,0,2,US,naiCVL,eng,1,United States,2
27227,0,8,US,JUD,srp,1,United States,8
27228,0,4,US,BLR,tur,1,United States,4
27229,0,1,US,ISRREF,eng,1,United States,1
27230,0,6,US,MED,kor,1,United States,6
27231,0,17,US,BUSGOV,eng,1,United States,17
27232,0,1,US,DEU,tur,1,United States,1
27233,0,145,US,dak,eng,1,United States,145
27234,0,11,US,MNCKOR,kor,1,United States,11
27235,0,2,US,GOV,glg,1,United States,2
27236,0,1,US,MNCHKG,spa,1,United States,1
27237,0,1,US,AFGINSTALUAF,eng,1,United States,1
27238,0,1180,US,FRA,eng,1,United States,1180
27239,0,77,US,JUD,rus,1,United States,77
27240,0,16,US,MNCCHE,eng,1,United States,16
27241,0,1,US,ELI,hrv,1,United States,1
27242,0,4,US,MNCKORGOV,eng,1,United States,4
27243,0,1,US,LBY,swe,1,United States,1
27244,0,7,US,USAMIL,fra,1,United States,7
27245,0,8,US,cor,eng,1,United States,8
27246,0,1,US,USACVL,deu,1,United States,1
27247,0,1,US,MNCBRALAB,por,1,United States,1
27248,0,1,US,HTI,swe,1,United States,1
27249,0,4,US,MRT,eng,1,United States,4
27250,0,3,US,CANELI,eng,1,United States,3
27251,0,9,US,PAK,fas,1,United States,9
27252,0,1,US,JUDGOVJUD,eng,1,United States,1
27253,0,6,US,LBY,ara,1,United States,6
27254,0,6,US,EDU,bul,1,United States,6
27255,0,2,US,SOM,ara,1,United States,2
27256,0,2,US,PAK,rus,1,United States,2
27257,0,4,US,REF,fra,1,United States,4
27258,0,5,US,COP,lav,1,United States,5
27259,0,2,US,MNCUSA,por,1,United States,2
27260,0,21,US,CVL,por,1,United States,21
27261,0,3,US,PAK,tam,1,United States,3
27262,0,1,US,IRLMED,eng,1,United States,1
27263,0,607,US,SYR,eng,1,United States,607
27264,0,24,US,LBR,eng,1,United States,24
27265,0,454,US,USA,sqi,1,United States,454
27266,0,57,US,PTY,spa,1,United States,57
27267,0,2,US,PER,por,1,United States,2
27268,0,17,US,CVLHLH,eng,1,United States,17
27269,0,2,US,AFG,ara,1,United States,2
27270,0,2,US,RUSMIL,ara,1,United States,2
27271,0,786,US,CHN,eng,1,United States,786
27272,0,20,US,CVLOPP,eng,1,United States,20
27273,0,78,US,USAJUD,spa,1,United States,78
27274,0,6,US,MMR,ben,1,United States,6
27275,0,1,US,ELI,kor,1,United States,1
27276,0,27,US,COP,ara,1,United States,27
27277,0,22,US,SPY,spa,1,United States,22
27278,0,4,US,ROUGOV,ron,1,United States,4
27279,0,1,US,CVLCVL,fra,1,United States,1
27280,0,1,US,GOVEDU,swe,1,United States,1
27281,0,2,US,BUS,est,1,United States,2
27282,0,5,US,RUSJUD,spa,1,United States,5
27283,0,7,US,AFRCVL,kor,1,United States,7
27284,0,1,US,PAN,fra,1,United States,1
27285,0,1,US,KOR,ind,1,United States,1
27286,0,3,US,HUN,ron,1,United States,3
27287,0,5,US,LAB,hun,1,United States,5
27288,0,1,US,USAATHCHR,eng,1,United States,1
27289,0,34,US,GOV,ces,1,United States,34
27290,0,18,US,CHE,sqi,1,United States,18
27291,0,4,US,FRAELI,eng,1,United States,4
27292,0,1,US,RUSREB,eng,1,United States,1
27293,0,226,US,EDU,spa,1,United States,226
27294,0,4,US,CRM,sqi,1,United States,4
27295,0,4,US,GOVMED,spa,1,United States,4
27296,0,4597,US,HLH,eng,1,United States,4597
27297,0,425,US,CVL,spa,1,United States,425
27298,0,1,US,PSE,slk,1,United States,1
27299,0,1,US,TURGOV,fas,1,United States,1
27300,0,57,US,IGOUNO,ara,1,United States,57
27301,0,3,US,LEG,cat,1,United States,3
27302,0,1,US,CHRDOX,eng,1,United States,1
27303,0,1,US,LEGBUS,ron,1,United States,1
27304,0,1,US,DEULEG,spa,1,United States,1
27305,0,43,US,ISRCOP,eng,1,United States,43
27306,0,13,US,COP,bul,1,United States,13
27307,0,1,US,NMR,ell,1,United States,1
27308,0,1,US,YEM,spa,1,United States,1
27309,0,343,US,USAPRI,eng,1,United States,343
27310,0,1,US,LBN,nor,1,United States,1
27311,0,47,US,ISR,spa,1,United States,47
27312,0,209,US,ZWE,eng,1,United States,209
27313,0,11,US,MNCFINMED,eng,1,United States,11
27314,0,1,US,KWTGOV,eng,1,United States,1
27315,0,1,US,NOR,nor,1,United States,1
27316,0,15,US,CHREDU,eng,1,United States,15
27317,0,600,US,GOV,rus,1,United States,600
27318,0,3,US,TGO,eng,1,United States,3
27319,0,7,US,BUS,srp,1,United States,7
27320,0,23,US,AGR,slv,1,United States,23
27321,0,20,US,PRK,kor,1,United States,20
27322,0,3,US,bar,eng,1,United States,3
27323,0,2,US,AUTGOV,eng,1,United States,2
27324,0,1,US,LEG,mal,1,United States,1
27325,0,31,US,LEG,kor,1,United States,31
27326,0,6,US,USAMEDGOV,eng,1,United States,6
27327,0,1,US,LBRGOV,eng,1,United States,1
27328,0,1,US,LEGLEG,rus,1,United States,1
27329,0,21,US,USAGOVBUS,eng,1,United States,21
27330,0,18,US,AGR,spa,1,United States,18
27331,0,22,US,CVL,hun,1,United States,22
27332,0,4,US,UAF,bul,1,United States,4
27333,0,56,US,NGOCHR,eng,1,United States,56
27334,0,1,US,TURBUS,ell,1,United States,1
27335,0,2,US,CHE,lit,1,United States,2
27336,0,27,US,HUN,hun,1,United States,27
27337,0,1,US,HNDGOV,spa,1,United States,1
27338,0,2,US,BUS,hrv,1,United States,2
27339,0,1,US,MOSMIL,eng,1,United States,1
27340,0,1,US,GOVLEG,deu,1,United States,1
27341,0,1,US,NGAMED,eng,1,United States,1
27342,0,2,US,HLH,nld,1,United States,2
27343,0,3,US,IGOUNO,ben,1,United States,3
27344,0,15,US,GRC,mkd,1,United States,15
27345,0,102,US,BEL,eng,1,United States,102
27346,0,2,US,MILLAB,eng,1,United States,2
27347,0,10,US,NMR,srp,1,United States,10
27348,0,2,US,NGOBUSWEF,ara,1,United States,2
27349,0,6,US,CHE,kor,1,United States,6
27350,0,79,US,MIL,rus,1,United States,79
27351,0,1,US,AFRBUS,spa,1,United States,1
27352,0,1,US,USAOPP,fra,1,United States,1
27353,0,13,US,MED,dan,1,United States,13
27354,0,8,US,chn,eng,1,United States,8
27355,0,60,US,VEN,eng,1,United States,60
27356,0,1,US,NGOBUSWEF,mkd,1,United States,1
27357,0,2,US,VENREL,spa,1,United States,2
27358,0,2,US,IRN,kor,1,United States,2
27359,0,56,US,ARG,spa,1,United States,56
27360,0,1,US,OPP,urd,1,United States,1
27361,0,3,US,VNMGOV,eng,1,United States,3
27362,0,553,US,JUD,spa,1,United States,553
27363,0,3,US,KIR,eng,1,United States,3
27364,0,3,US,AGR,nld,1,United States,3
27365,0,1,US,ROU,nld,1,United States,1
27366,0,1,US,USAMIL,ces,1,United States,1
27367,0,1,US,HTIGOV,fra,1,United States,1
27368,0,1,US,LTUGOV,ukr,1,United States,1
27369,0,3,US,DEU,hun,1,United States,3
27370,0,14,US,JUD,por,1,United States,14
27371,0,3,US,MOSREF,eng,1,United States,3
27372,0,12,US,DEU,spa,1,United States,12
27373,0,3,US,DNK,spa,1,United States,3
27374,0,7,US,MED,fin,1,United States,7
27375,0,24,US,OPP,rus,1,United States,24
27376,0,1,US,USAGOV,mar,1,United States,1
27377,0,112,US,GOV,ell,1,United States,112
27378,0,11,US,CHN,rus,1,United States,11
27379,0,23,US,CRM,swe,1,United States,23
27380,0,18,US,TUR,deu,1,United States,18
27381,0,1,US,CIVGOV,fra,1,United States,1
27382,0,2,US,LBR,spa,1,United States,2
27383,0,1,US,MNCUSAMED,pan,1,United States,1
27384,0,1143,US,CHE,eng,1,United States,1143
27385,0,3,US,MOSSHIUAF,eng,1,United States,3
27386,0,1,US,USAEDU,sqi,1,United States,1
27387,0,2,US,naiGOV,eng,1,United States,2
27388,0,2,US,GBRGOVHLH,eng,1,United States,2
27389,0,8,US,FIN,fin,1,United States,8
27390,0,1,US,USAMIL,urd,1,United States,1
27391,0,1,US,MNCGBRMED,spa,1,United States,1
27392,0,9,US,MNCNLD,eng,1,United States,9
27393,0,44,US,UAF,ara,1,United States,44
27394,0,1,US,ISR,hye,1,United States,1
27395,0,4,US,IRNGOVBUS,eng,1,United States,4
27396,0,2,US,GOVHRI,spa,1,United States,2
27397,0,11,US,CVLGOV,eng,1,United States,11
27398,0,10,US,HUNPTY,hun,1,United States,10
27399,0,11,US,COP,hin,1,United States,11
27400,0,2,US,AZE,rus,1,United States,2
27401,0,77,US,MEDBUS,eng,1,United States,77
27402,0,1,US,KORGOV,ara,1,United States,1
27403,0,1109,US,NMR,eng,1,United States,1109
27404,0,5,US,RUS,por,1,United States,5
27405,0,1,US,NZL,nld,1,United States,1
27406,0,6,US,USAELI,rus,1,United States,6
27407,0,6,US,USA,mal,1,United States,6
27408,0,1,US,LEGCVL,axe,1,United States,1
27409,0,2,US,SLVCOP,eng,1,United States,2
27410,0,2,US,HUNEDU,hun,1,United States,2
27411,0,4,US,VNM,spa,1,United States,4
27412,0,3,US,ITA,ell,1,United States,3
27413,0,18,US,GOVOPP,eng,1,United States,18
27414,0,20,US,MIL,tur,1,United States,20
27415,0,1,US,ITA,srp,1,United States,1
27416,0,1,US,CHN,srp,1,United States,1
27417,0,87,US,COP,sqi,1,United States,87
27418,0,6,US,USAPRIEDU,eng,1,United States,6
